#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_aerie_peak;Aerie Peak;Nid-de-l'Aigle;Aerie Peak;;Aerie Peak;;;;;;;;;x
d_aerie_peak_adj;Aerie Peakian;de Nid-de-l'Aigle;Aerie Peaker;;;;;;;;;;;x
d_aessina;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
d_aessina_adj;Aessinan;aessina;aessiner;;;;;;;;;;;x
d_ahnqiraj;Ahn'qiraj;Ahn'qiraj;Ahn'qiraj;;Ahn'qiraj;;;;;;;;;x
d_ahnqiraj_adj;Ahn'qirajian;qiraji;ahn'qirajer;;;;;;;;;;;x
d_akhenet;Akhenet;Akhenet;Akhenet;;Akhenet;;;;;;;;;x
d_akhenet_adj;Akhenetian;akhenetienne;akheneter;;;;;;;;;;;x
d_alterac;Alterac;Alterac;Alterac;;Alterac;;;;;;;;;x
d_alterac_adj;Alteracian;alteranne;alteracer;;;;;;;;;;;x
d_amber_ledge;Amber Ledge;Escarpement d'Ambre;Amber Ledge;;Amber Ledge;;;;;;;;;x
d_amber_ledge_adj;Amber Ledgean;de l'Escarpement;Amber Ledger;;;;;;;;;;;x
d_ambermill;Ambermill;Moulin-de-l'Ambre;Ambermill;;Ambermill;;;;;;;;;x
d_ambermill_adj;Ambermillian;du Moulin-de-l'Ambre;ambermiller;;;;;;;;;;;x
d_andorhal;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
d_andorhal_adj;Andorhalian;andorhalienne;andorhaler;;;;;;;;;;;x
d_ashvane;Ashvane;Corsandre;Ashvane;;Ashvane;;;;;;;;;x
d_ashvane_adj;Ashvanean;corsandre;ashvaner;;;;;;;;;;;x
d_asova;Asova;Asova;Asova;;Asova;;;;;;;;;x
d_asova_adj;Asovan;asovéenne;asover;;;;;;;;;;;x
d_assmel;Assmel;Assmel;Assmel;;Assmel;;;;;;;;;x
d_assmel_adj;Assmelian;assmelienne;assmeler;;;;;;;;;;;x
d_astranaar;Astranaar;Astranaar;Astranaar;;Astranaar;;;;;;;;;x
d_astranaar_adj;Astranaarian;astranaarienne;astranaarer;;;;;;;;;;;x
d_atulaman;Atul'aman;Atul'aman;Atul'aman;;Atul'aman;;;;;;;;;x
d_atulaman_adj;Atul'amanian;atul'aman;atul'amaner;;;;;;;;;;;x
d_azuremyst_isle;Azuremyst;Brume-Azur;;;Bruma Azur;;;;;;;;;x
d_azuremyst_isle_adj;Azuremyst;brume-azurée;;;Bruma Azur;;;;;;;;;x
d_badland;Badland;Terres Ingrates;Badland;;Badland;;;;;;;;;x
d_badland_adj;Badlandian;des Terres Ingrates;badlander;;;;;;;;;;;x
d_balor;Balor;Balor;Balor;;Balor;;;;;;;;;x
d_balor_adj;Balorian;balorienne;balorer;;;;;;;;;;;x
d_bambala;Bambala;Bambala;Bambala;;Bambala;;;;;;;;;x
d_bambala_adj;Bambalan;banbalane;bambaler;;;;;;;;;;;x
d_baymouth;Baymouth;Bouche-Baie;Baymouth;;Baymouth;;;;;;;;;x
d_baymouth_adj;Baymouthian;de Bouche-Baie;baymouther;;;;;;;;;;;x
d_black_morass;Black Morass;Morasses Noires;Black Morass;;Black Morass;;;;;;;;;x
d_black_morass_adj;Black Morassian;morasséenne;Black Morasser;;;;;;;;;;;x
d_blackmaw;Blackmaw;Noiregueule;Blackmaw;;Blackmaw;;;;;;;;;x
d_blackmaw_adj;Blackmawian;noiregueule;blackmawer;;;;;;;;;;;x
d_blackrock_mountain;Blackrock Mountain;Mont Rochenoire;Blackrock Mountain;;Blackrock Mountain;;;;;;;;;x
d_blackrock_mountain_adj;Blackrock Mountainian;rochenoire;Blackrock Mountainer;;;;;;;;;;;x
d_blackwald;Blackwald;Forêt Noire;Blackwald;;Blackwald;;;;;;;;;x
d_blackwald_adj;Blackwaldian;forestière;blackwalder;;;;;;;;;;;x
d_blackwood;Blackwood;Noirbois;Blackwood;;Blackwood;;;;;;;;;x
d_blackwood_adj;Blackwoodian;de Noirbois;blackwooder;;;;;;;;;;;x
d_bloodspore;Bloodspore;Spore-sang;Bloodspore;;Bloodspore;;;;;;;;;x
d_bloodspore_adj;Bloodsporean;de Spore-sang;bloodsporer;;;;;;;;;;;x
d_bluedome;Bluedome;Dome-Bleu;Bluedome;;Bluedome;;;;;;;;;x
d_bluedome_adj;Bluedomean;du Dome-Bleu;bluedomer;;;;;;;;;;;x
d_bogpaddle;Bogpaddle;Brasse-Tourbe;Bogpaddle;;Bogpaddle;;;;;;;;;x
d_bogpaddle_adj;Bogpaddlean;de Brasse-Tourbe;bogpaddler;;;;;;;;;;;x
d_bonetrail;Bonetrail;Cliqueclac;Bonetrail;;Bonetrail;;;;;;;;;x
