#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
WIKIPEDIA_LINK;Wowpedia Link;;WoWpedia-Link;;;;;;;;;;;x
WIKIPEDIA_LINK_DESC;Opens a browser to the Wowpedia page for this character;;Öffnet einen Browser für die WoWpedia-Seite für diesen Charakter;;;;;;;;;;;x
WIKIPEDIA_LINK_MISSING;This character has no Wowpedia link;;Dieser Charakter hat keinen WoWpedia-Link;;;;;;;;;;;x
WIKIPEDIA_LINK_DISABLED;Wowpedia Links are disabled;;WoWpedia-Links sind deaktiviert;;;;;;;;;;;x
SM_DISABLEWIKIPEDIA;Disable Wowpedia Links;;WoWpedia-Links deaktivieren;;;;;;;;;;;x
##W_L_<character_ID>;link ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
##############################################;;;;;;;;;;;;;;x
##Azerothian;;;;;;;;;;;;;;x
##############################################;;;;;;;;;;;;;;x
W_L_1;https://wow.gamepedia.com/Barathen_Wrynn ;;;;;;;;;;;;;x
W_L_2;https://wow.gamepedia.com/Llane_Wrynn_I ;;;;;;;;;;;;;x
W_L_3;https://wow.gamepedia.com/Varia_Wrynn ;;;;;;;;;;;;;x
W_L_6;https://wow.gamepedia.com/Taria_Wrynn ;;;;;;;;;;;;;x
W_L_7;https://wow.gamepedia.com/Landan_Wrynn ;;;;;;;;;;;;;x
W_L_8;https://wow.gamepedia.com/Varian_Wrynn ;;;;;;;;;;;;;x
W_L_9;https://wow.gamepedia.com/Anduin_Wrynn ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_175;https://wow.gamepedia.com/Lord_Gregor_Lescovar ;;;;;;;;;;;;;x
W_L_176;https://wow.gamepedia.com/Aldous_Lescovar ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_270;https://wow.gamepedia.com/Bolten_Vanyst ;;;;;;;;;;;;;x
W_L_275;https://wow.gamepedia.com/Morelan_Vanyst ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_378;https://wow.gamepedia.com/Count_Remington_Ridgewell ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_482;https://wow.gamepedia.com/Tiffin_Ellerian_Wrynn ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_575;https://wow.gamepedia.com/Ebonlocke ;;;;;;;;;;;;;x
W_L_578;https://wow.gamepedia.com/Lord_Ello_Ebonlocke ;;;;;;;;;;;;;x
W_L_582;https://wow.gamepedia.com/Althea_Ebonlocke ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_676;https://wow.gamepedia.com/Count_Erlgadin ;;;;;;;;;;;;;x
W_L_680;https://wow.gamepedia.com/Sir_S._J._Erlgadin ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_779;https://wow.gamepedia.com/Lady_Keira_Berrybuck ;;;;;;;;;;;;;x
W_L_782;https://wow.gamepedia.com/Ambassador_Berrybuck ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_879;https://wow.gamepedia.com/Lord_Crispin_Ference ;;;;;;;;;;;;;x
W_L_882;https://wow.gamepedia.com/Hogan_Ference ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_1005;https://wow.gamepedia.com/Thoradin ;;;;;;;;;;;;;x
W_L_1008;https://wow.gamepedia.com/Anduin_Lothar ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_1177;https://wow.gamepedia.com/Farrin_Daris ;;;;;;;;;;;;;x
W_L_1178;https://wow.gamepedia.com/Lord_Robin_Daris ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_1272;https://wow.gamepedia.com/Baron_Rafe_Dreuger ;;;;;;;;;;;;;x
W_L_1275;https://wow.gamepedia.com/Role_Dreuger ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_1373;https://wow.gamepedia.com/Baroness_Dorothea_Millstipe ;;;;;;;;;;;;;x
W_L_1374;https://wow.gamepedia.com/Councilman_Millstipe ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_1486;https://wow.gamepedia.com/Lady_Catriona_Von%27Indi ;;;;;;;;;;;;;x
W_L_1490;https://wow.gamepedia.com/Sirra_Von%27Indi ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_1583;https://wow.gamepedia.com/Lord_Baurles_K._Wishock ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_1600;https://wow.gamepedia.com/Pathonia_Shaw ;;;;;;;;;;;;;x
W_L_1602;https://wow.gamepedia.com/Master_Mathias_Shaw ;;;;;;;;;;;;;x
W_L_1610;https://wow.gamepedia.com/Waltion_Freemore ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_1620;https://wow.gamepedia.com/Natalie_Seline ;;;;;;;;;;;;;x
W_L_1630;https://wow.gamepedia.com/High_Priestess_Laurena ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_5000;https://wow.gamepedia.com/Medivh ;;;;;;;;;;;;;x
W_L_5001;https://wow.gamepedia.com/Nielas_Aran ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_5785;https://wow.gamepedia.com/Gavinrad ;;;;;;;;;;;;;x
W_L_5790;https://wow.gamepedia.com/Gutspill ;;;;;;;;;;;;;x
W_L_5800;https://wow.gamepedia.com/Abercrombie ;;;;;;;;;;;;;x
W_L_5802;https://wow.gamepedia.com/Eliza ;;;;;;;;;;;;;x
W_L_5804;https://wow.gamepedia.com/Colonel_Kurzen ;;;;;;;;;;;;;x
W_L_5806;https://wow.gamepedia.com/Moroes ;;;;;;;;;;;;;x
W_L_5807;https://wow.gamepedia.com/Cook_(character) ;;;;;;;;;;;;;x
W_L_5808;https://wow.gamepedia.com/Attumen_the_Huntsman ;;;;;;;;;;;;;x
W_L_5811;https://wow.gamepedia.com/Edwin_VanCleef ;;;;;;;;;;;;;x
W_L_5812;https://wow.gamepedia.com/Vanessa_VanCleef ;;;;;;;;;;;;;x
W_L_5813;https://wow.gamepedia.com/Bazil_Thredd ;;;;;;;;;;;;;x
W_L_5815;https://wow.gamepedia.com/Klaven_Mortwake ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
W_L_5823;https://wow.gamepedia.com/Reginald_Windsor ;;;;;;;;;;;;;x
;;;;;;;;;;;;;;
W_L_5850;https://wow.gamepedia.com/Highlord_Demitrian;;;;;;;;;;;;;
W_L_5852;https://wow.gamepedia.com/Quentin_Bandor;;;;;;;;;;;;;
;;;;;;;;;;;;;;x
##############################################;;;;;;;;;;;;;;x
##Lordaeron;;;;;;;;;;;;;;x
##############################################;;;;;;;;;;;;;;x
W_L_60000;https://wow.gamepedia.com/House_Menethil ;;;;;;;;;;;;;x
W_L_60001;https://wow.gamepedia.com/Terenas_Menethil_II ;;;;;;;;;;;;;x
W_L_60002;https://wow.gamepedia.com/Lianne_Menethil ;;;;;;;;;;;;;x
W_L_60003;https://wow.gamepedia.com/Arthas_Menethil ;;;;;;;;;;;;;x
W_L_60004;https://wow.gamepedia.com/Calia_Menethil ;;;;;;;;;;;;;x
W_L_60005;https://wow.gamepedia.com/Gregor_Agamand ;;;;;;;;;;;;;x
W_L_60006;https://wow.gamepedia.com/Nissa_Agamand ;;;;;;;;;;;;;x
W_L_60007;https://wow.gamepedia.com/Thurman_Agamand ;;;;;;;;;;;;;x
W_L_60008;https://wow.gamepedia.com/Devlin_Agamand ;;;;;;;;;;;;;x
W_L_60009;https://wow.gamepedia.com/Lord_Alexei_Barov ;;;;;;;;;;;;;x
W_L_60010;https://wow.gamepedia.com/Lady_Illucia_Barov ;;;;;;;;;;;;;x
W_L_60011;https://wow.gamepedia.com/Jandice_Barov ;;;;;;;;;;;;;x
W_L_60012;https://wow.gamepedia.com/Alexi_Barov ;;;;;;;;;;;;;x
W_L_60013;https://wow.gamepedia.com/Weldon_Barov ;;;;;;;;;;;;;x
W_L_60014;https://wow.gamepedia.com/Tirion_Fordring ;;;;;;;;;;;;;x
