#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#Fallback text;;;;;;;;;;;;;;x
artifact_common_prefix_0;Common;;Gewöhnlich;;;;;;;;;;;x
artifact_uncommon_prefix_0;Uncommon;;Ungewöhnlich;;;;;;;;;;;x
artifact_rare_prefix_0;Rare;;Selten;;;;;;;;;;;x
artifact_epic_prefix_0;Epic;;Episch;;;;;;;;;;;x
artifact_legendary_prefix_0;Legendary;;Legendär;;;;;;;;;;;x
;;;;;;;;;;;;;;x
artifact_jewelry_common_prefix_1;Average;;Durchschnittlich;;;;;;;;;;;x
artifact_jewelry_common_prefix_2;Broken;;Zerbrochen;;;;;;;;;;;x
artifact_jewelry_common_prefix_3;Busted;;Beschädigt;;;;;;;;;;;x
artifact_jewelry_common_prefix_4;Cheap;;Billig;;;;;;;;;;;x
artifact_jewelry_common_prefix_5;Common;;Gewöhnlich;;;;;;;;;;;x
artifact_jewelry_common_prefix_6;Damaged;;Versehrt;;;;;;;;;;;x
artifact_jewelry_common_prefix_7;Mediocre;;Mittelmäßig;;;;;;;;;;;x
artifact_jewelry_common_prefix_8;Plain;;Schlicht;;;;;;;;;;;x
artifact_jewelry_common_prefix_9;Rustic;;Bäuerlich;;;;;;;;;;;x
artifact_jewelry_common_prefix_10;Simple;;Einfach;;;;;;;;;;;x
;;;;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_1;Shining;;Leuchtend;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_2;Delicate;;Fein;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_3;Fancy;;Schick;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_4;Glimmering;;Schimmernd;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_5;Glittering;;Glitzernd;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_6;Swan's;;Rein;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_7;Maiden's;;Neu;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_8;Notable;;Bemerkenswert;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_9;Odorous;;Duftend;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_diplomacy_10;Pristine;;Unverfälscht;;;;;;;;;;;x
;;;;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_1;Aggressor's;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_2;Battle;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_3;Boar's;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_4;Gorilla's;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_5;Plunderer's;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_6;Raider's;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_7;Savage's;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_8;Squire's;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_9;Soldier's;;Kriegerisch;;;;;;;;;;;x
artifact_jewelry_uncommon_prefix_martial_10;Warrior's;;Kriegerisch;;;;;;;;;;;x
;;;;;;;;;;;;;;x
