#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
wc_nbreeder1;Domesticators;;;;;;;;;;;;;x
wc_nbreeder2;Domesticators;;;;;;;;;;;;;x
wc_nbreeder3;Domesticators;;;;;;;;;;;;;x
wc_nbreeder4;Domesticators;;;;;;;;;;;;;x
wc_noffensive1;Training Grounds;;;;;;;;;;;;;x
wc_noffensive2;Training Grounds;;;;;;;;;;;;;x
wc_noffensive3;Training Grounds;;;;;;;;;;;;;x
wc_noffensive4;Training Grounds;;;;;;;;;;;;;x
wc_nmove1;Riding Courses;;;;;;;;;;;;;x
wc_nmove2;Riding Courses;;;;;;;;;;;;;x
wc_nmove3;Riding Courses;;;;;;;;;;;;;x
wc_nmove4;Riding Courses;;;;;;;;;;;;;x
wc_nmorale1;Plainstrider Coups;;;;;;;;;;;;;x
wc_nmorale2;Plainstrider Coups;;;;;;;;;;;;;x
wc_nmorale3;Plainstrider Coups;;;;;;;;;;;;;x
wc_nmorale4;Plainstrider Coups;;;;;;;;;;;;;x
wc_nkodo1;Kodo Pens;;;;;;;;;;;;;x
wc_nkodo2;Kodo Pens;;;;;;;;;;;;;x
wc_nkodo3;Kodo Pens;;;;;;;;;;;;;x
wc_nkodo4;Kodo Pens;;;;;;;;;;;;;x
wc_nwagon1;Kodo Supply Wagons;;;;;;;;;;;;;x
wc_nwagon2;Kodo Supply Wagons;;;;;;;;;;;;;x
wc_nwagon3;Kodo Supply Wagons;;;;;;;;;;;;;x
wc_nwagon4;Kodo Supply Wagons;;;;;;;;;;;;;x
wc_nmeat1;Meat Preserver;;;;;;;;;;;;;x
wc_nmeat2;Meat Preserver;;;;;;;;;;;;;x
wc_nmeat3;Meat Preserver;;;;;;;;;;;;;x
wc_nmeat4;Meat Preserver;;;;;;;;;;;;;x
wc_nsheep1;Zhevra Tamers;;;;;;;;;;;;;x
wc_nsheep2;Zhevra Tamers;;;;;;;;;;;;;x
wc_nsheep3;Zhevra Tamers;;;;;;;;;;;;;x
wc_nsheep4;Zhevra Tamers;;;;;;;;;;;;;x
