#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
d_aerie_peak;Aerie Peak;Aerie Peak;Aerie Peak;;Aerie Peak;;;;;;;;;x
d_aerie_peak_adj;Aerie Peakian;;Aerie Peaker;;;;;;;;;;;x
d_aessina;Aessina;Aessina;Aessina;;Aessina;;;;;;;;;x
d_aessina_adj;Aessinan;;aessiner;;;;;;;;;;;x
d_ahnqiraj;Ahn'qiraj;Ahn'qiraj;Ahn'qiraj;;Ahn'qiraj;;;;;;;;;x
d_ahnqiraj_adj;Ahn'qirajian;;ahn'qirajer;;;;;;;;;;;x
d_akhenet;Akhenet;Akhenet;Akhenet;;Akhenet;;;;;;;;;x
d_akhenet_adj;Akhenetian;;akheneter;;;;;;;;;;;x
d_alterac;Alterac;Alterac;Alterac;;Alterac;;;;;;;;;x
d_alterac_adj;Alteracian;;alteracer;;;;;;;;;;;x
d_amber_ledge;Amber Ledge;Amber Ledge;Amber Ledge;;Amber Ledge;;;;;;;;;x
d_amber_ledge_adj;Amber Ledgean;;Amber Ledger;;;;;;;;;;;x
d_amberfly;Amberfly;Amberfly;Amberfly;;Amberfly;;;;;;;;;x
d_amberfly_adj;Amberflian;;amberfler;;;;;;;;;;;x
d_ambermill;Ambermill;Ambermill;Ambermill;;Ambermill;;;;;;;;;x
d_ambermill_adj;Ambermillian;;ambermiller;;;;;;;;;;;x
d_andorhal;Andorhal;Andorhal;Andorhal;;Andorhal;;;;;;;;;x
d_andorhal_adj;Andorhalian;;andorhaler;;;;;;;;;;;x
d_ashen_strand;Ashen Strand;Ashen Strand;Ashen Strand;;Ashen Strand;;;;;;;;;x
d_ashen_strand_adj;Ashen Strandian;;Ashen Strander;;;;;;;;;;;x
d_ashvane;Ashvane;Ashvane;Ashvane;;Ashvane;;;;;;;;;x
d_ashvane_adj;Ashvanean;;ashvaner;;;;;;;;;;;x
d_asova;Asova;Asova;Asova;;Asova;;;;;;;;;x
d_asova_adj;Asovan;;asover;;;;;;;;;;;x
d_assmel;Assmel;Assmel;Assmel;;Assmel;;;;;;;;;x
d_assmel_adj;Assmelian;;assmeler;;;;;;;;;;;x
d_astranaar;Astranaar;Astranaar;Astranaar;;Astranaar;;;;;;;;;x
d_astranaar_adj;Astranaarian;;astranaarer;;;;;;;;;;;x
d_atulaman;Atul'aman;Atul'aman;Atul'aman;;Atul'aman;;;;;;;;;x
d_atulaman_adj;Atul'amanian;;atul'amaner;;;;;;;;;;;x
d_azuremyst_isle;Azuremyst Isle;Azuremyst Isle;Azuremyst Isle;;Azuremyst Isle;;;;;;;;;x
d_azuremyst_isle_adj;Azuremyst Islean;;Azuremyst Isler;;;;;;;;;;;x
d_badland;Badland;Badland;Badland;;Badland;;;;;;;;;x
d_badland_adj;Badlandian;;badlander;;;;;;;;;;;x
d_balor;Balor;Balor;Balor;;Balor;;;;;;;;;x
d_balor_adj;Balorian;;balorer;;;;;;;;;;;x
d_bambala;Bambala;Bambala;Bambala;;Bambala;;;;;;;;;x
d_bambala_adj;Bambalan;;bambaler;;;;;;;;;;;x
d_barren_atoll;Barren Atoll;Barren Atoll;Barren Atoll;;Barren Atoll;;;;;;;;;x
d_barren_atoll_adj;Barren Atollian;;Barren Atoller;;;;;;;;;;;x
d_baymouth;Baymouth;Baymouth;Baymouth;;Baymouth;;;;;;;;;x
d_baymouth_adj;Baymouthian;;baymouther;;;;;;;;;;;x
d_binan;Binan;Binan;Binan;;Binan;;;;;;;;;x
d_binan_adj;Binanian;;binaner;;;;;;;;;;;x
d_black_morass;Black Morass;Black Morass;Black Morass;;Black Morass;;;;;;;;;x
d_black_morass_adj;Black Morassian;;Black Morasser;;;;;;;;;;;x
d_blackmaw;Blackmaw;Blackmaw;Blackmaw;;Blackmaw;;;;;;;;;x
d_blackmaw_adj;Blackmawian;;blackmawer;;;;;;;;;;;x
d_blackrock_mountain;Blackrock Mountain;Blackrock Mountain;Blackrock Mountain;;Blackrock Mountain;;;;;;;;;x
d_blackrock_mountain_adj;Blackrock Mountainian;;Blackrock Mountainer;;;;;;;;;;;x
d_blackwald;Blackwald;Blackwald;Blackwald;;Blackwald;;;;;;;;;x
d_blackwald_adj;Blackwaldian;;blackwalder;;;;;;;;;;;x
d_blackwood;Blackwood;Blackwood;Blackwood;;Blackwood;;;;;;;;;x
d_blackwood_adj;Blackwoodian;;blackwooder;;;;;;;;;;;x
d_bloodspore;Bloodspore;Bloodspore;Bloodspore;;Bloodspore;;;;;;;;;x
d_bloodspore_adj;Bloodsporean;;bloodsporer;;;;;;;;;;;x
d_bluedome;Bluedome;Bluedome;Bluedome;;Bluedome;;;;;;;;;x
d_bluedome_adj;Bluedomean;;bluedomer;;;;;;;;;;;x
d_bogpaddle;Bogpaddle;Bogpaddle;Bogpaddle;;Bogpaddle;;;;;;;;;x
d_bogpaddle_adj;Bogpaddlean;;bogpaddler;;;;;;;;;;;x
d_boiling_terrace;Boiling Terrace;Boiling Terrace;Boiling Terrace;;Boiling Terrace;;;;;;;;;x
d_boiling_terrace_adj;Boiling Terracean;;Boiling Terracer;;;;;;;;;;;x
d_bonetrail;Bonetrail;Bonetrail;Bonetrail;;Bonetrail;;;;;;;;;x
d_bonetrail_adj;Bonetrailian;;bonetrailer;;;;;;;;;;;x
d_booty_bay;Booty Bay;Booty Bay;Booty Bay;;Booty Bay;;;;;;;;;x
d_booty_bay_adj;Booty Baian;;Booty Baer;;;;;;;;;;;x
d_borean_strand;Borean Strand;Borean Strand;Borean Strand;;Borean Strand;;;;;;;;;x
d_borean_strand_adj;Borean Strandian;;Borean Strander;;;;;;;;;;;x
d_brackenwall;Brackenwall;Brackenwall;Brackenwall;;Brackenwall;;;;;;;;;x
d_brackenwall_adj;Brackenwallian;;brackenwaller;;;;;;;;;;;x
d_brightwood;Brightwood;Brightwood;Brightwood;;Brightwood;;;;;;;;;x
d_brightwood_adj;Brightwoodian;;brightwooder;;;;;;;;;;;x
d_brill;Brill;Brill;Brill;;Brill;;;;;;;;;x
d_brill_adj;Brillian;;briller;;;;;;;;;;;x
d_broketooth;Broketooth;Broketooth;Broketooth;;Broketooth;;;;;;;;;x
d_broketooth_adj;Broketoothian;;broketoother;;;;;;;;;;;x
