#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
;;;;;;;;;;;;;;x
#Karazhan;;;;;;;;;;;;;;x
wonder_karazhan;Karazhan;;;;;;;;;;;;;x
wonder_karazhan_desc;The mystical tower, located on a nexus of ley lines.;;;;;;;;;;;;;x
String_tower;tower;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Sunwell;;;;;;;;;;;;;;x
wonder_sunwell;Sunwell;;;;;;;;;;;;;x
wonder_sunwell_sunwell;Sunwell;;;;;;;;;;;;;x
wonder_sunwell_deathwell;Death-Touched Well;;;;;;;;;;;;;x
wonder_sunwell_felwell;Felwell;;;;;;;;;;;;;x
wonder_sunwell_voidwell;Voidwell;;;;;;;;;;;;;x
wonder_sunwell_desc;A fount of mystical power. Its waters are holy to the high elves.;;;;;;;;;;;;;x
String_well;well;;;;;;;;;;;;;x
sunwell_isnt_damaged_tooltip;The Well isn't damaged\n;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Soul Engine;;;;;;;;;;;;;;x
String_Engine;Engine;;;;;;;;;;;;;x
String_engine;engine;;;;;;;;;;;;;x
wonder_soul_engine;Soul Engine;;;;;;;;;;;;;x
wonder_soul_engine_desc;A giant complex where harvested souls are collected and stored to power the Legion's war machines.;;;;;;;;;;;;;x
wonder_soul_engine_construction_desc;A giant complex where harvested souls are collected and stored to power the Legion's war machines. Its black walls hide many secrets of dark magic, intrigue and warfare.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Necropolis;;;;;;;;;;;;;;x
String_necropolis;necropolis;;;;;;;;;;;;;x
wonder_necropolis;Necropolis;;;;;;;;;;;;;x
wonder_necropolis_desc;A masterpiece of Nerubian architecture. The numerous rooms of this building serve as a home for both the living and the dead.;;;;;;;;;;;;;x
wonder_necropolis_construction_desc;A masterpiece of Nerubian architecture. Its endless corridors hide many secrets of dark magic, intrigue and warfare.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Twilight Citadel;;;;;;;;;;;;;;x
wonder_twilight_citadel;Twilight Citadel;;;;;;;;;;;;;x
wonder_twilight_citadel_desc;A dark symbol of the Old Gods' burgeoning power on Azeroth. Various branches of the cultists dwell deep beneath the towering form.;;;;;;;;;;;;;x
wonder_twilight_citadel_construction_desc;A dark symbol of the Old Gods' burgeoning power on Azeroth. Its elementium walls hide many secrets of dark magic, intrigue and warfare.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#General;;;;;;;;;;;;;;x
wonder_aztec_pyramid;Step Pyramid;;;;;;;;;;;;;x
antiquity_book_arcane;Lost Libram;;;;;;;;;;;;;x
String_Arcane;libram;;;;;;;;;;;;;x
String_aArcane;a libram;;;;;;;;;;;;;x
String_AnArcane;A libram;;;;;;;;;;;;;x
String_Arcanist;arcanist;;;;;;;;;;;;;x
String_Sensiria;Sensiria;;;;;;;;;;;;;x
String_Verinias;Verinias;;;;;;;;;;;;;x
String_Perotharn;Peroth'arn;;;;;;;;;;;;;x
String_Falrin;Falrin;;;;;;;;;;;;;x
String_Benelderath;Benel'derath;;;;;;;;;;;;;x
String_Tarsis;Tarsis;;;;;;;;;;;;;x
String_Rominate;Ro'minate;;;;;;;;;;;;;x
String_Kendra;Kendra;;;;;;;;;;;;;x
String_Kalyndras;Kalyndras;;;;;;;;;;;;;x
String_Kalytha;Kalytha;;;;;;;;;;;;;x
String_Iylar;I'ylar;;;;;;;;;;;;;x
String_Aszune;Aszune;;;;;;;;;;;;;x
String_Javon;Javon;;;;;;;;;;;;;x
String_Kildrath;Kildrath;;;;;;;;;;;;;x
String_Lydros;Lydros;;;;;;;;;;;;;x
String_Mykos;Mykos;;;;;;;;;;;;;x
String_Siralen;Siralen;;;;;;;;;;;;;x
String_Selwyn;Selwyn;;;;;;;;;;;;;x
String_Nidriel;Nidriel;;;;;;;;;;;;;x
String_Sythorne;Sythorne;;;;;;;;;;;;;x
