#CODE;ENGLISH;FRENCH;GERMAN;;;;;;;;;;;x
# Common;;;;;;;;;;;;;;x
vice_royalty_baron;Official;;Offizieller;;;;;;;;;;;x
vice_royalty_count;Judge;;Richter;;;;;;;;;;;x
vice_royalty_duke;Magistrate;;Magistrat;;;;;;;;;;;x
vice_royalty_king;Magistrate;;Magistrat;;;;;;;;;;;x
vice_royalty_emperor;Magistrate;;Magistrat;;;;;;;;;;;x
vice_royalty_baron_female;Official;;Offizieller;;;;;;;;;;;x
vice_royalty_count_female;Judge;;Richterin;;;;;;;;;;;x
vice_royalty_duke _female;Magistrate;;Magistrat;;;;;;;;;;;x
vice_royalty_king_female;Magistrate;;Magistrat;;;;;;;;;;;x
vice_royalty_emperor_female;Magistrate;;Magistrat;;;;;;;;;;;x
vice_royalty_barony_of;Vice-barony of;;Vizebaronie von;;;;;;;;;;;x
vice_royalty_county_of;Province of;;Provinz;;;;;;;;;;;x
vice_royalty_duchy_of;Magistracy of;;Magistrat von;;;;;;;;;;;x
vice_royalty_kingdom_of;Magistracy of;;Magistrat von;;;;;;;;;;;x
vice_royalty_empire_of;Magistracy of;;Magistrat von;;;;;;;;;;;x
