#CODE;RUSSIAN;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Karazhan;;;;;;;;;;;;;;x
wonder_karazhan;Каражан;;;;;;;;;;;;;x
wonder_karazhan_desc;Мистическая башня, находящаяся на пересечении лей-линий.;;;;;;;;;;;;;x
String_tower;башня;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Sunwell;;;;;;;;;;;;;;x
wonder_sunwell;Солнечный Колодец;;;;;;;;;;;;;x
wonder_sunwell_sunwell;Солнечный Колодец;;;;;;;;;;;;;x
wonder_sunwell_deathwell;Колодец Смерти;;;;;;;;;;;;;x
wonder_sunwell_felwell;Колодец Скверны;;;;;;;;;;;;;x
wonder_sunwell_voidwell;Колодец Бездны;;;;;;;;;;;;;x
wonder_sunwell_desc;Фонтан мистической силы. Его воды священы для высших эльфов.;;;;;;;;;;;;;x
String_well;колодец;;;;;;;;;;;;;x
sunwell_isnt_damaged_tooltip;Колодец не поврежден\n;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Soul Engine;;;;;;;;;;;;;;x
String_Engine;Реактор;;;;;;;;;;;;;x
String_engine;реактор;;;;;;;;;;;;;x
wonder_soul_engine;Реактор Душ;;;;;;;;;;;;;x
wonder_soul_engine_desc;Гигантский комплекс, где собирают и хранят души, приводящие в действие военные машины Легиона.;;;;;;;;;;;;;x
wonder_soul_engine_construction_desc;Гигантский комплекс, где собирают и хранят души, приводящие в действие военные машины Легиона. Его черные стены скрывают множество секреты темной магии, интриги и военного дела.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Necropolis;;;;;;;;;;;;;;x
String_Necropolis;Некрополис;;;;;;;;;;;;;
String_necropolis;некрополис;;;;;;;;;;;;;x
wonder_necropolis;Некрополис;;;;;;;;;;;;;x
wonder_necropolis_desc;Шедевр нерубской архитектуры. Бесконечные помещения этого здания служат как дом как для живых так и для мертвых.;;;;;;;;;;;;;x
wonder_necropolis_construction_desc;Шедевр нерубской архитектуры. Его бесконечные коридоры скрывают множество секреты темной магии, интриги и военного дела.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#Twilight Citadel;;;;;;;;;;;;;;x
wonder_twilight_citadel;Сумеречная Цитадель;;;;;;;;;;;;;x
wonder_twilight_citadel_desc;Темный символ расцветающей силы Древних Богов на Азероте. Различные ветви культистов живут глубоко под этим возвышающимся зданием.;;;;;;;;;;;;;x
wonder_twilight_citadel_construction_desc;Темный символ расцветающей силы Древних Богов на Азероте. Его стены из элементиума скрывают множество секреты темной магии, интриги и военного дела.;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
#General;;;;;;;;;;;;;;x
wonder_aztec_pyramid;Ступенчатая Пирамида;;;;;;;;;;;;;x
antiquity_book_arcane;Потерянный Манускрипт;;;;;;;;;;;;;x
String_Arcane;манускрипт;;;;;;;;;;;;;x
String_aArcane;манускрипт;;;;;;;;;;;;;x
String_AnArcane;Манускрипт;;;;;;;;;;;;;x
String_Arcanist;арканист;;;;;;;;;;;;;x
String_Sensiria;Sensiria;;;;;;;;;;;;;x
String_Verinias;Verinias;;;;;;;;;;;;;x
String_Perotharn;Peroth'arn;;;;;;;;;;;;;x
String_Falrin;Falrin;;;;;;;;;;;;;x
String_Benelderath;Benel'derath;;;;;;;;;;;;;x
String_Tarsis;Tarsis;;;;;;;;;;;;;x
String_Rominate;Ro'minate;;;;;;;;;;;;;x
String_Kendra;Kendra;;;;;;;;;;;;;x
String_Kalyndras;Kalyndras;;;;;;;;;;;;;x
String_Kalytha;Kalytha;;;;;;;;;;;;;x
String_Iylar;I'ylar;;;;;;;;;;;;;x
String_Aszune;Aszune;;;;;;;;;;;;;x
String_Javon;Javon;;;;;;;;;;;;;x
String_Kildrath;Kildrath;;;;;;;;;;;;;x
String_Lydros;Lydros;;;;;;;;;;;;;x
String_Mykos;Mykos;;;;;;;;;;;;;x
String_Siralen;Siralen;;;;;;;;;;;;;x
String_Selwyn;Selwyn;;;;;;;;;;;;;x
String_Nidriel;Nidriel;;;;;;;;;;;;;x
String_Sythorne;Sythorne;;;;;;;;;;;;;x
